0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.4927536231884058,0.0,0.0,0.3333333333333333,0.5,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.13283548357440547,0.11768227831635972,0.11471676350468626,0.08228399561658047,0.14869762373110673,0.4590146604928787,0.010453502699778608,0.006975569724133578,0.011903604001286877,0.0077631857657276,0.01022500115031263,0.0028373301857883807,0.0
0.14492753623188406,1.0,0.0,0.6666666666666666,0.16666666666666674,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.029591352047070356,0.029733803646714057,0.026768094847641952,0.005825583546679781,0.055239625146457624,0.41743500990108745,0.010052793444396581,0.013312852022529442,0.0,0.0,0.0,0.0,0.0
0.17391304347826086,1.0,0.2,0.6666666666666666,0.14814814814814814,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.19812032667320417,0.19955735961375132,0.15849199468012068,0.12026098108266668,0.19926035243407214,0.5100602669544599,0.021037235907556375,0.009030714952058302,0.019452778380481383,0.014160135564499047,0.013808864053497205,0.01087643237885546,0.0
0.02898550724637681,1.0,0.2,0.3333333333333333,0.07407407407407407,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.08617308163765627,0.08248720283412272,0.07874088342951749,0.054239282207143455,0.11461418041240128,0.45408685669051696,0.00901595824609559,0.005302695536897923,0.009419633838856177,0.013238720610040246,0.0,0.0018915534571922537,0.0
0.10144927536231885,0.0,0.2,0.6666666666666666,0.20370370370370372,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.12594615714635937,0.12513103226645653,0.11268061500315818,0.07521707572784214,0.13761850639539758,0.46970857246108705,0.009281428127786182,0.005962025405242374,0.011387357190420255,0.00819741580173692,0.007607400855832596,0.0028373301857883807,0.0
0.057971014492753624,1.0,0.4000000000000001,0.6666666666666666,0.5185185185185185,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.12122877849963225,0.11746229713909698,0.061474814922339964,0.038106653720925455,0.09294722456706053,0.4413819975981719,0.008394858900253448,0.0045662100456621,0.00523728648705268,0.0037015462825672526,0.004340512988307711,0.0015624231556408015,0.0
0.057971014492753624,1.0,0.4000000000000001,0.3333333333333333,0.42592592592592593,0.1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0313840708506987,0.027398177408124384,0.019321833082901453,0.017641207938859836,0.07507403298976308,0.4310838832913157,0.003906915239974755,0.0,0.05590429233036803,0.015886464732048296,0.005644200634972571,0.0018915534571922537,0.0
0.20289855072463767,0.0,0.0,0.3333333333333333,0.35185185185185186,0.4,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.21880554363814658,0.222140818559525,0.2156081179161452,0.1718246695436152,0.26412475362951726,0.5519422971260419,0.0260461015998317,0.0,0.060602886493038154,0.021181952976064393,0.02147250241565652,0.007944524520207465,0.0
0.7101449275362319,0.0,0.0,0.6666666666666666,0.14814814814814814,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7323160547928413,0.8140566059391093,0.8922508660496757,0.8639337237085755,0.9968632236858779,1.0,0.275487613075143,0.14028295071158528,0.28430983786857406,0.10717538657064181,0.07029688290839933,0.026046691105537333,0.0
0.2318840579710145,0.0,0.4000000000000001,0.6666666666666666,0.3148148148148149,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.06836847266486884,0.06982011278339315,0.06692219872652447,0.046237802091454075,0.11362577420279288,0.4597607759600859,0.010017731384550655,0.007014147535579263,0.014963675677293372,0.026477441220080493,0.025562502875781573,0.00945776728596127,0.0
